Lot Area,Overall Qual,Year Remod/Add,Exter Qual,Bsmt Qual,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Bsmt Full Bath + Full Bath,Kitchen Qual,Functional,Garage Area,Garage Qual,Pool Area,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Utilities_AllPub,Utilities_NoSeWa,Utilities_NoSewr,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM
18494,6,2005,4,4.0,1324.0,5,1324,0,2.0,4,8,430.0,3.0,0,199500,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8930,6,1978,3,0.0,0.0,3,1318,584,2.0,3,8,539.0,3.0,0,112000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3203,7,2006,4,4.0,1145.0,5,1145,0,2.0,4,8,437.0,3.0,0,160000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
11777,5,1966,3,3.0,1164.0,5,1320,0,2.0,3,8,564.0,3.0,0,164500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7200,5,1950,3,3.0,876.0,3,988,0,1.0,3,8,276.0,3.0,0,119000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3435,7,2005,4,4.0,1235.0,5,1245,0,2.0,4,8,495.0,3.0,0,178000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
16669,8,1981,4,4.0,1686.0,3,1707,0,2.0,3,8,511.0,3.0,0,228000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6000,6,1950,3,3.0,780.0,5,825,587,1.0,3,8,280.0,3.0,0,132500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
8029,6,2005,3,4.0,728.0,5,728,728,2.0,4,8,400.0,3.0,0,176000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
12328,6,1976,3,3.0,1012.0,3,1034,0,2.0,3,8,888.0,3.0,0,169900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3600,6,2007,3,3.0,624.0,5,664,624,2.0,5,8,280.0,3.0,0,119000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
9345,8,2007,4,4.0,1615.0,5,1615,0,2.0,4,8,864.0,3.0,0,248500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8700,5,1963,3,3.0,1120.0,4,1128,0,3.0,3,8,525.0,3.0,0,155000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7500,6,2003,3,4.0,938.0,5,957,1342,3.0,3,8,482.0,3.0,0,204000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
11880,7,1978,3,4.0,1271.0,3,1601,0,2.0,3,8,478.0,3.0,0,157000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
21930,5,2005,4,4.0,732.0,5,734,1104,2.0,3,8,372.0,3.0,0,192140,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6000,6,1950,3,3.0,600.0,5,608,624,1.0,3,8,217.0,3.0,0,128000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10603,8,2006,4,5.0,900.0,5,909,886,3.0,4,8,782.0,3.0,0,270000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10667,7,1996,4,4.0,799.0,5,827,834,3.0,4,8,550.0,3.0,0,212000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
16219,7,2005,4,4.0,835.0,5,1119,0,3.0,4,8,437.0,3.0,0,188500,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9139,8,2006,4,5.0,1422.0,5,1432,0,2.0,4,8,492.0,3.0,0,245000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
12256,8,1995,4,5.0,1463.0,5,1500,1122,3.0,4,8,712.0,3.0,0,325000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
11839,7,1990,3,4.0,1475.0,5,1532,797,3.0,4,8,514.0,3.0,0,262280,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
14154,7,2006,4,5.0,1063.0,5,1071,1101,2.0,4,8,947.0,3.0,0,280000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9800,5,1972,3,3.0,894.0,3,894,0,2.0,3,8,552.0,3.0,0,149900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10637,8,2008,4,5.0,1705.0,5,1718,0,3.0,4,8,826.0,3.0,0,297000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7132,8,2006,4,4.0,1370.0,5,1370,0,2.0,4,8,484.0,3.0,0,205000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
10800,4,1950,3,3.0,720.0,3,720,472,1.0,3,8,0.0,0.0,0,135000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8532,5,1990,3,3.0,1297.0,4,1297,0,1.0,3,8,498.0,3.0,0,153000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
13108,8,1994,4,4.0,2062.0,5,2079,608,2.0,4,8,618.0,3.0,0,270000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10164,5,1950,3,3.0,992.0,2,992,473,2.0,3,8,240.0,3.0,0,131000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6240,8,2007,4,4.0,1342.0,5,1342,0,2.0,4,8,550.0,3.0,0,219500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
9920,5,1954,3,3.0,1056.0,3,1063,0,2.0,3,8,280.0,3.0,0,128000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9743,5,1969,3,3.0,720.0,4,720,588,1.0,3,8,484.0,3.0,0,146900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7024,4,2005,3,4.0,1132.0,5,1132,0,2.0,4,8,451.0,3.0,0,176000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9547,7,1993,3,4.0,1594.0,5,1594,0,2.0,4,8,472.0,3.0,0,188500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3196,8,2003,4,4.0,1273.0,5,1456,0,2.0,4,8,400.0,3.0,0,215000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
6289,6,2006,4,4.0,1362.0,5,1362,0,3.0,4,8,460.0,3.0,0,207000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
11341,5,1996,3,4.0,1392.0,3,1392,0,2.0,3,5,528.0,3.0,0,121500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8640,7,2008,4,4.0,1402.0,5,1402,0,2.0,4,8,625.0,3.0,0,229800,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13125,7,1991,4,5.0,1104.0,5,912,1215,3.0,4,8,833.0,3.0,0,238000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8773,7,2004,4,4.0,1414.0,5,1414,0,2.0,4,8,494.0,3.0,0,185500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9178,8,2007,4,4.0,1643.0,5,1651,0,2.0,4,8,870.0,3.0,0,250000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8190,4,1954,3,3.0,948.0,5,948,0,2.0,3,8,280.0,3.0,0,119000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10950,5,1952,3,3.0,864.0,3,1064,0,1.0,2,8,318.0,3.0,0,135000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5400,5,2000,3,3.0,833.0,5,833,0,1.0,4,8,326.0,3.0,0,117000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8674,5,1950,3,2.0,910.0,3,910,525,2.0,3,8,308.0,3.0,0,128250,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10751,5,1974,3,2.0,1037.0,3,1037,0,2.0,3,8,431.0,3.0,0,129000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
11515,4,1994,3,0.0,0.0,3,943,0,1.0,4,6,308.0,3.0,0,80000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9000,4,1950,3,2.0,592.0,5,432,432,1.0,2,6,216.0,2.0,0,65000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9750,6,1977,3,3.0,902.0,5,926,0,2.0,3,8,351.0,3.0,0,156450,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8118,9,2007,5,5.0,1710.0,5,1710,0,3.0,5,8,557.0,3.0,0,334000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
10560,7,1994,4,4.0,1079.0,5,1079,800,3.0,4,8,473.0,3.0,0,239900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
11694,9,2007,5,5.0,1822.0,5,1828,0,2.0,4,8,774.0,3.0,0,314813,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
14157,9,2006,4,5.0,1922.0,5,1922,0,3.0,4,8,676.0,3.0,0,377426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6000,6,2005,4,3.0,728.0,4,728,728,1.0,4,8,308.0,2.0,0,139500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1974,4,1973,3,3.0,546.0,3,546,546,1.0,3,8,286.0,3.0,0,83500,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
5190,7,1950,3,3.0,570.0,3,617,462,1.0,3,8,249.0,3.0,0,125600,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
115149,7,2002,3,4.0,1643.0,3,1824,0,3.0,4,8,739.0,3.0,0,302000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6760,5,1962,3,3.0,896.0,3,936,0,2.0,3,8,288.0,3.0,0,130000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
13360,5,2006,3,4.0,876.0,5,964,0,2.0,3,8,432.0,3.0,0,163500,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
12102,5,1976,3,4.0,456.0,5,1033,0,1.0,3,8,504.0,2.0,0,165000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
13125,5,2000,3,3.0,1134.0,5,1803,0,3.0,3,4,484.0,3.0,0,155000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10019,8,1995,4,4.0,1342.0,5,1358,1368,2.0,4,8,725.0,3.0,0,350000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8512,5,1960,3,3.0,1556.0,3,1556,0,2.0,3,8,0.0,0.0,0,119000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
8125,5,2005,4,3.0,912.0,5,925,0,2.0,3,8,576.0,3.0,0,135000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10400,6,1972,3,3.0,732.0,4,1012,778,2.0,3,6,484.0,3.0,0,165150,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
6305,5,1950,3,2.0,920.0,5,954,0,1.0,2,8,240.0,2.0,0,119750,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7018,5,1979,3,0.0,0.0,3,1535,0,2.0,3,8,400.0,3.0,0,118858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
11027,6,1954,3,3.0,1178.0,4,1293,0,3.0,3,8,452.0,3.0,0,149900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
15262,8,2004,4,5.0,2200.0,5,2200,0,3.0,5,8,685.0,3.0,0,382500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
12046,6,1976,3,3.0,848.0,3,1118,912,2.0,4,8,551.0,3.0,0,195000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10625,7,1974,3,4.0,1053.0,3,1173,0,3.0,4,8,528.0,3.0,0,170000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8769,7,2005,4,4.0,1169.0,5,1190,0,3.0,4,8,578.0,3.0,0,173500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
12800,7,1989,4,4.0,1518.0,4,1644,0,3.0,4,8,569.0,3.0,0,275000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8294,4,1971,3,3.0,858.0,3,872,0,1.0,3,8,480.0,3.0,0,123000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
3013,7,2005,4,4.0,1362.0,5,1506,0,2.0,4,8,440.0,3.0,0,213490,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
4017,7,2007,4,4.0,625.0,5,625,625,2.0,4,8,625.0,3.0,0,171900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
9650,6,1950,3,3.0,784.0,3,819,784,1.0,3,8,599.0,3.0,0,138000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10464,6,1980,3,4.0,988.0,3,1102,0,2.0,3,8,582.0,3.0,0,169000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9144,6,2004,3,3.0,810.0,5,1170,546,2.0,4,8,672.0,3.0,0,162500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10110,9,2008,5,4.0,1858.0,5,1866,0,3.0,5,8,870.0,3.0,0,336860,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
7153,6,1991,3,4.0,1278.0,4,1294,0,3.0,4,8,496.0,3.0,0,179200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7060,7,1998,3,4.0,1344.0,5,1344,0,4.0,3,8,784.0,3.0,0,206300,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
10114,5,2005,3,5.0,1430.0,5,1430,0,2.0,4,8,624.0,3.0,0,173500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9819,6,1977,3,3.0,1567.0,3,1567,0,3.0,4,8,714.0,3.0,0,196000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9204,5,1963,3,3.0,1144.0,3,1144,0,2.0,3,8,336.0,3.0,0,124000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1869,6,1970,3,3.0,483.0,3,483,504,1.0,3,8,280.0,3.0,0,106000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
14257,9,2007,5,5.0,1776.0,5,1794,978,4.0,5,8,754.0,3.0,0,462000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9543,7,2001,4,4.0,845.0,5,845,845,2.0,4,8,517.0,3.0,0,190550,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
9920,7,1997,4,4.0,1117.0,5,1127,886,3.0,3,8,455.0,3.0,0,269790,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
12887,5,1984,3,4.0,833.0,3,833,0,2.0,4,8,495.0,3.0,0,149900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
7898,4,1994,3,3.0,576.0,4,985,0,1.0,3,8,676.0,3.0,0,105000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2280,7,1976,3,3.0,1055.0,3,1055,0,3.0,3,8,319.0,3.0,0,137500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
2160,7,2000,4,4.0,672.0,5,684,720,3.0,4,8,462.0,3.0,0,170000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3628,7,2004,4,4.0,1143.0,5,1143,0,1.0,4,8,588.0,3.0,0,176400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
12244,8,2003,4,4.0,1482.0,5,1482,780,3.0,4,8,749.0,3.0,0,305000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
12160,6,1953,3,3.0,1505.0,5,1505,0,2.0,3,8,505.0,3.0,0,149500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
8390,7,1999,3,4.0,831.0,5,873,778,2.0,3,8,450.0,3.0,0,185900,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
13125,6,1998,3,4.0,1478.0,5,1493,0,3.0,4,8,508.0,3.0,0,208900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
