,Lot Area,Overall Qual,Year Remod/Add,Exter Qual,Bsmt Qual,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Bsmt Full Bath + Full Bath,Kitchen Qual,Functional,Garage Area,Garage Qual,Pool Area,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Utilities_AllPub,Utilities_NoSeWa,Utilities_NoSewr,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM
848,7750,8,2002,4,4.0,408.0,5,779,640,3.0,4,8,527.0,3.0,0,184100,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
849,1890,4,1976,3,3.0,546.0,5,546,546,1.0,3,8,286.0,3.0,0,75190,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
850,7153,6,1992,4,4.0,761.0,5,810,793,2.0,4,8,484.0,3.0,0,175900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
851,6430,6,1950,3,3.0,780.0,3,816,524,2.0,3,8,440.0,3.0,0,128000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
852,13006,7,1997,3,4.0,964.0,4,993,1243,2.0,4,8,642.0,3.0,0,222000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
853,2394,5,1973,3,4.0,945.0,5,945,0,2.0,3,8,253.0,3.0,0,119500,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
854,13500,6,1975,3,4.0,1602.0,4,1252,0,2.0,3,8,564.0,3.0,0,235000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
855,9085,7,1996,4,4.0,1070.0,5,1094,967,3.0,4,8,647.0,3.0,0,260000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
856,1680,5,1971,3,3.0,525.0,3,525,567,1.0,3,8,320.0,3.0,0,105500,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
857,1890,6,1972,3,3.0,494.0,5,494,536,1.0,3,8,264.0,3.0,0,116000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
858,7800,5,2008,3,3.0,864.0,5,892,0,2.0,4,8,416.0,3.0,0,137900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
859,8229,6,2007,4,4.0,752.0,5,752,752,2.0,4,8,440.0,3.0,0,166000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
860,2280,7,1975,3,4.0,836.0,5,836,0,1.0,3,8,308.0,3.0,0,120000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
861,17104,7,2006,4,4.0,654.0,5,664,832,3.0,4,8,426.0,3.0,0,179665,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
862,17120,4,1959,3,0.0,0.0,3,1120,468,2.0,3,6,680.0,3.0,0,134432,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
863,18559,7,1978,4,4.0,2048.0,3,2064,0,3.0,4,8,550.0,3.0,0,235000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
864,14774,9,1999,4,4.0,1393.0,5,1422,1177,2.0,4,8,779.0,3.0,0,333168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
865,8750,6,1998,3,4.0,928.0,5,928,844,3.0,3,8,492.0,3.0,0,200000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
866,8398,6,1990,3,4.0,926.0,3,991,659,2.0,3,8,468.0,3.0,0,144100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
867,9819,5,1967,3,3.0,882.0,3,900,0,1.0,3,8,280.0,3.0,0,122000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
868,11075,6,1984,3,4.0,1190.0,5,1522,0,2.0,3,8,552.0,3.0,0,182000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
869,10440,5,1981,3,3.0,440.0,4,682,548,1.0,3,8,440.0,3.0,0,110000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
870,11003,7,2006,4,4.0,1308.0,5,1308,568,2.0,4,8,848.0,3.0,0,229800,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
871,5280,4,1950,3,1.0,173.0,5,825,536,1.0,3,8,185.0,2.0,0,89000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
872,9600,6,1953,3,3.0,1416.0,3,1644,0,2.0,3,8,418.0,3.0,0,167000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
873,8402,5,2007,3,4.0,1120.0,5,1120,0,1.0,3,8,0.0,0.0,0,147000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
874,10176,7,1990,3,4.0,1300.0,4,1341,0,2.0,4,8,506.0,3.0,0,171500,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
875,13682,10,2006,5,5.0,1410.0,5,1426,1519,3.0,4,8,641.0,3.0,0,438780,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
876,7800,5,1950,3,4.0,793.0,3,793,325,2.0,3,8,410.0,3.0,0,119900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
877,9020,6,1966,3,3.0,1127.0,3,1165,0,2.0,3,8,490.0,4.0,0,174900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
878,9373,5,1953,3,3.0,1152.0,3,1152,0,1.0,3,8,636.0,3.0,0,137500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
879,11885,8,2001,4,4.0,1299.0,5,1299,573,3.0,5,8,531.0,3.0,0,261500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
880,10500,5,2005,3,3.0,372.0,3,576,533,1.0,3,8,288.0,3.0,0,139000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
881,8050,5,1993,3,0.0,0.0,4,929,208,1.0,3,7,0.0,0.0,0,96000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
882,7740,9,2006,4,5.0,1686.0,5,1686,0,3.0,5,8,899.0,3.0,0,332200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
883,10800,4,1996,3,3.0,832.0,3,832,629,2.0,3,8,384.0,3.0,0,133500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
884,8536,5,2007,3,4.0,1125.0,4,1125,0,1.0,3,8,430.0,3.0,0,155000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
885,10635,8,2003,4,4.0,1657.0,5,1668,0,3.0,4,8,502.0,3.0,0,232000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
886,9571,5,1956,3,3.0,1073.0,3,1073,0,2.0,3,8,340.0,3.0,0,121500,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
887,1680,6,1972,3,3.0,483.0,3,483,504,1.0,3,8,288.0,3.0,0,94500,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
888,12518,5,1968,3,3.0,1008.0,4,1008,0,1.0,4,8,384.0,3.0,0,139500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
889,11952,7,1977,3,4.0,808.0,3,1161,808,2.0,3,8,534.0,3.0,0,190000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
890,11767,4,2000,3,2.0,560.0,4,796,550,1.0,3,6,384.0,2.0,0,112000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
891,10970,6,1978,3,4.0,940.0,3,1026,0,2.0,3,8,576.0,3.0,0,147000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
892,7943,4,1961,3,3.0,1029.0,4,1029,0,2.0,3,8,261.0,3.0,0,118500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
893,11577,9,2006,5,4.0,1838.0,5,1838,0,3.0,5,8,682.0,3.0,0,359900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
894,3500,3,1950,3,3.0,370.0,3,442,228,2.0,2,8,0.0,0.0,0,64000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
895,3811,7,2005,4,5.0,1594.0,5,1646,0,3.0,5,8,482.0,3.0,0,250000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
896,9760,6,1964,3,3.0,780.0,3,798,813,2.0,3,8,442.0,3.0,0,167900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
897,13384,5,1979,3,3.0,1104.0,2,1360,0,2.0,3,8,336.0,3.0,0,140000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
898,8960,5,1950,3,3.0,1008.0,4,1028,0,1.0,3,8,360.0,3.0,0,115000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
899,13418,9,2006,4,5.0,1850.0,5,1850,898,3.0,5,8,850.0,3.0,0,390000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
900,7577,6,2006,4,4.0,1362.0,5,1362,0,2.0,4,8,460.0,3.0,0,194700,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
901,11500,6,1966,3,4.0,1182.0,5,1643,0,3.0,3,8,438.0,3.0,0,195000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
902,10411,5,2007,4,4.0,725.0,5,725,863,3.0,4,8,561.0,3.0,0,212109,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
903,11367,8,2002,4,4.0,1065.0,5,1091,898,3.0,4,8,586.0,3.0,0,255000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
904,11250,4,1989,3,3.0,1104.0,5,1104,684,2.0,3,6,304.0,3.0,0,161500,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
905,2544,7,2005,4,4.0,600.0,5,520,623,2.0,4,8,480.0,3.0,0,147400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
906,9492,5,1950,3,3.0,768.0,3,968,408,2.0,3,8,240.0,3.0,0,105000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
907,11988,6,1957,3,3.0,1244.0,5,1244,0,1.0,3,8,336.0,3.0,0,150000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
908,9856,5,2005,4,2.0,716.0,5,1007,1007,2.0,3,8,624.0,3.0,0,169000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
909,13125,7,1984,3,3.0,800.0,3,960,780,1.0,3,8,240.0,3.0,0,219500,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
910,12803,7,2002,4,4.0,1494.0,5,1494,0,3.0,4,8,530.0,3.0,0,221000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
911,12546,6,1981,4,4.0,1440.0,5,1440,0,2.0,4,8,467.0,3.0,0,182900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
912,8544,3,1950,3,0.0,0.0,2,1040,0,2.0,3,8,400.0,3.0,0,87500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
913,9100,5,1965,3,3.0,925.0,5,925,0,1.0,3,8,429.0,3.0,0,117500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
914,8899,8,2007,5,4.0,948.0,5,948,1140,2.0,4,8,656.0,3.0,0,250000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
915,16056,9,2006,4,5.0,1992.0,5,1992,876,3.0,5,8,716.0,3.0,0,556581,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
916,7588,7,1950,3,2.0,793.0,4,901,901,1.0,3,8,216.0,2.0,0,200100,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
917,14828,9,2005,5,5.0,1780.0,5,1780,0,3.0,5,8,816.0,3.0,0,378000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
918,8640,7,2009,3,4.0,756.0,5,764,783,2.0,4,8,614.0,3.0,0,215200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
919,16280,8,2007,5,4.0,1426.0,5,1671,0,4.0,5,8,550.0,3.0,0,290000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
920,4058,7,1998,3,4.0,723.0,5,767,0,2.0,3,8,367.0,3.0,0,133000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
921,8660,5,1993,3,3.0,760.0,5,928,928,2.0,4,8,576.0,3.0,0,123000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
922,8064,5,2006,3,3.0,672.0,5,672,252,1.0,3,8,576.0,3.0,0,122900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
923,5122,6,2005,4,4.0,1306.0,5,1306,0,3.0,4,8,624.0,3.0,0,184500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
924,9353,4,1970,3,3.0,864.0,4,864,0,1.0,3,8,280.0,3.0,0,116050,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
925,13015,5,1996,3,4.0,1100.0,5,1100,0,1.0,3,8,462.0,3.0,0,145000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
926,11475,6,1961,3,3.0,1208.0,5,1576,0,2.0,4,8,368.0,3.0,0,174500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
927,16059,8,1992,4,4.0,1288.0,5,1301,1116,2.0,4,8,462.0,3.0,0,260000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
928,9000,5,1950,3,3.0,904.0,5,904,595,1.0,3,8,869.0,3.0,0,140000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
929,8375,5,1973,3,3.0,576.0,4,864,486,2.0,4,7,627.0,3.0,0,152400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
930,10800,6,2000,3,2.0,482.0,5,1221,691,2.0,3,8,672.0,4.0,0,163000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
931,6930,5,1958,3,3.0,1062.0,5,1352,0,1.0,4,6,288.0,3.0,0,130000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
932,26178,7,1990,4,4.0,1210.0,5,1238,1281,3.0,4,8,628.0,3.0,0,335000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
933,7848,7,1999,3,3.0,384.0,5,774,656,2.0,3,8,410.0,3.0,0,168000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
934,3735,7,1999,4,4.0,691.0,5,713,739,3.0,4,8,506.0,3.0,0,183900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
935,9750,5,1958,3,3.0,960.0,5,960,0,1.0,3,8,624.0,3.0,0,125000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
936,9375,7,2004,4,4.0,912.0,5,912,1182,2.0,4,8,615.0,3.0,0,263000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
937,13072,7,2005,4,4.0,1114.0,5,1114,0,1.0,4,8,576.0,3.0,0,159000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
938,10800,8,2008,4,5.0,1034.0,5,1050,1028,3.0,5,8,836.0,3.0,0,339750,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
939,8450,7,2004,4,4.0,1436.0,5,1436,0,3.0,4,8,484.0,3.0,0,210000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
940,8125,7,2002,4,4.0,1654.0,5,1654,0,3.0,4,8,900.0,3.0,0,230000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
941,11120,6,1984,3,4.0,1232.0,3,1232,0,2.0,3,8,516.0,3.0,0,162500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
942,8220,7,2001,4,4.0,982.0,5,1008,884,2.0,3,8,431.0,3.0,0,226750,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
943,6180,6,1950,3,3.0,960.0,3,986,0,1.0,3,8,180.0,3.0,0,102000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
944,11248,9,2002,4,4.0,1626.0,5,1668,0,3.0,4,8,702.0,3.0,0,285000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
945,10790,7,1998,4,4.0,1066.0,5,1108,1277,2.0,4,8,600.0,3.0,0,252000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
946,9627,7,1994,3,4.0,996.0,5,996,1004,2.0,3,8,650.0,3.0,0,188000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
